"","datetime","X","date","ph","Station","TideHeight"
"23801",2018-05-11 21:00:00,11900,"2018-05-11",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60742387987657
"23803",2018-05-11 22:00:00,11901,"2018-05-11",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.70179206374931
"23805",2018-05-11 23:00:00,11902,"2018-05-11",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.61672693150878
"23807",2018-05-12 00:00:00,11903,"2018-05-12",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.35874614474087
"23827",2018-05-12 10:00:00,11913,"2018-05-12",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38216064541497
"23829",2018-05-12 11:00:00,11914,"2018-05-12",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3890410240927
"23831",2018-05-12 12:00:00,11915,"2018-05-12",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22681199182347
"23847",2018-05-12 20:00:00,11923,"2018-05-12",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27863879082715
"23849",2018-05-12 21:00:00,11924,"2018-05-12",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57419919255216
"23851",2018-05-12 22:00:00,11925,"2018-05-12",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76211255405642
"23875",2018-05-13 10:00:00,11937,"2018-05-13",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2738009613914
"23877",2018-05-13 11:00:00,11938,"2018-05-13",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43601795427241
"23879",2018-05-13 12:00:00,11939,"2018-05-13",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.42509596260248
"23881",2018-05-13 13:00:00,11940,"2018-05-13",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23467929032981
"23895",2018-05-13 20:00:00,11947,"2018-05-13",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15384516002274
"23897",2018-05-13 21:00:00,11948,"2018-05-13",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48770123902843
"23899",2018-05-13 22:00:00,11949,"2018-05-13",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.7549669305384
"23901",2018-05-13 23:00:00,11950,"2018-05-13",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.87823478376353
"23903",2018-05-14 00:00:00,11951,"2018-05-14",7.75,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.79158915263806
"23905",2018-05-14 01:00:00,11952,"2018-05-14",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.47993511975123
"23907",2018-05-14 02:00:00,11953,"2018-05-14",7.75,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00631468136475
"23923",2018-05-14 10:00:00,11961,"2018-05-14",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.03970103542185
"23925",2018-05-14 11:00:00,11962,"2018-05-14",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32878775175147
"23927",2018-05-14 12:00:00,11963,"2018-05-14",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48235620356371
"23929",2018-05-14 13:00:00,11964,"2018-05-14",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44629703949972
"23931",2018-05-14 14:00:00,11965,"2018-05-14",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22960435276344
"23943",2018-05-14 20:00:00,11971,"2018-05-14",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.01399231285515
"23945",2018-05-14 21:00:00,11972,"2018-05-14",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.35511497073101
"23947",2018-05-14 22:00:00,11973,"2018-05-14",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.67335005037284
"23949",2018-05-14 23:00:00,11974,"2018-05-14",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.89516210354516
"23951",2018-05-15 00:00:00,11975,"2018-05-15",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.93944512408818
"23953",2018-05-15 01:00:00,11976,"2018-05-15",7.65,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.74799526303445
"23955",2018-05-15 02:00:00,11977,"2018-05-15",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32904301293379
"23973",2018-05-15 11:00:00,11986,"2018-05-15",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08671730566843
"23975",2018-05-15 12:00:00,11987,"2018-05-15",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3762810914462
"23977",2018-05-15 13:00:00,11988,"2018-05-15",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.51295100449303
"23979",2018-05-15 14:00:00,11989,"2018-05-15",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.45127621221075
"23981",2018-05-15 15:00:00,11990,"2018-05-15",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.21739550865405
"23993",2018-05-15 21:00:00,11996,"2018-05-15",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19093674371791
"23995",2018-05-15 22:00:00,11997,"2018-05-15",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52441904103656
"23997",2018-05-15 23:00:00,11998,"2018-05-15",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.81289068856024
"23999",2018-05-16 00:00:00,11999,"2018-05-16",7.55,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.97859294311661
"24001",2018-05-16 01:00:00,12000,"2018-05-16",7.65,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.94072279595439
"24003",2018-05-16 02:00:00,12001,"2018-05-16",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.65410128056014
"24005",2018-05-16 03:00:00,12002,"2018-05-16",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15228297751292
"24023",2018-05-16 12:00:00,12011,"2018-05-16",7.65,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.12757035226612
"24025",2018-05-16 13:00:00,12012,"2018-05-16",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.40872926818414
"24027",2018-05-16 14:00:00,12013,"2018-05-16",7.65,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52592416186427
"24029",2018-05-16 15:00:00,12014,"2018-05-16",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44481568068106
"24031",2018-05-16 16:00:00,12015,"2018-05-16",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2068415942456
"24041",2018-05-16 21:00:00,12020,"2018-05-16",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.01929474193643
"24043",2018-05-16 22:00:00,12021,"2018-05-16",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32758735924857
"24047",2018-05-17 00:00:00,12023,"2018-05-17",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.89077006056594
"24049",2018-05-17 01:00:00,12024,"2018-05-17",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.99908155302065
"24051",2018-05-17 02:00:00,12025,"2018-05-17",7.65,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.88867550600121
"24053",2018-05-17 03:00:00,12026,"2018-05-17",7.6,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53036853167034
"24073",2018-05-17 13:00:00,12036,"2018-05-17",7.75,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15711476674107
"24075",2018-05-17 14:00:00,12037,"2018-05-17",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.42583318107032
"24077",2018-05-17 15:00:00,12038,"2018-05-17",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52685913655582
"24079",2018-05-17 16:00:00,12039,"2018-05-17",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43665906355332
"24095",2018-05-18 00:00:00,12047,"2018-05-18",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.68881032032715
"24097",2018-05-18 01:00:00,12048,"2018-05-18",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.90091859104114
"24101",2018-05-18 03:00:00,12050,"2018-05-18",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.79871241621247
"24103",2018-05-18 04:00:00,12051,"2018-05-18",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.40167931124901
"24129",2018-05-18 17:00:00,12064,"2018-05-18",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.43842357270233
"24131",2018-05-18 18:00:00,12065,"2018-05-18",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22375511959346
"24145",2018-05-19 01:00:00,12072,"2018-05-19",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.66615902747859
"24147",2018-05-19 02:00:00,12073,"2018-05-19",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.8469988727709
"24149",2018-05-19 03:00:00,12074,"2018-05-19",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.87536147190002
"24151",2018-05-19 04:00:00,12075,"2018-05-19",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.69047290960538
"24153",2018-05-19 05:00:00,12076,"2018-05-19",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29070298912125
"24175",2018-05-19 16:00:00,12087,"2018-05-19",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.45074817828015
"24177",2018-05-19 17:00:00,12088,"2018-05-19",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.54143571319622
"24179",2018-05-19 18:00:00,12089,"2018-05-19",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.45909738905533
"24181",2018-05-19 19:00:00,12090,"2018-05-19",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25695469042399
"24191",2018-05-20 00:00:00,12095,"2018-05-20",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.11338337845252
"24195",2018-05-20 02:00:00,12097,"2018-05-20",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.57832764748448
"24197",2018-05-20 03:00:00,12098,"2018-05-20",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.74112825042913
"24199",2018-05-20 04:00:00,12099,"2018-05-20",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76060085207393
"24225",2018-05-20 17:00:00,12112,"2018-05-20",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48648844355895
"24227",2018-05-20 18:00:00,12113,"2018-05-20",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5791268425494
"24229",2018-05-20 19:00:00,12114,"2018-05-20",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5004254451214
"24231",2018-05-20 20:00:00,12115,"2018-05-20",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29813680388005
"24233",2018-05-20 21:00:00,12116,"2018-05-20",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06189793310848
"24249",2018-05-21 05:00:00,12124,"2018-05-21",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.63554950712201
"24251",2018-05-21 06:00:00,12125,"2018-05-21",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4921174154156
"24253",2018-05-21 07:00:00,12126,"2018-05-21",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.17384288233208
"24275",2018-05-21 18:00:00,12137,"2018-05-21",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55166391481117
"24277",2018-05-21 19:00:00,12138,"2018-05-21",8.2,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.6418855425451
"24279",2018-05-21 20:00:00,12139,"2018-05-21",8.2,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55396425012537
"24281",2018-05-21 21:00:00,12140,"2018-05-21",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.33098706536551
"24283",2018-05-21 22:00:00,12141,"2018-05-21",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06090652324937
"24293",2018-05-22 03:00:00,12146,"2018-05-22",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05561894627272
"24321",2018-05-22 17:00:00,12160,"2018-05-22",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.05579957490042
"24323",2018-05-22 18:00:00,12161,"2018-05-22",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.40088572417896
"24325",2018-05-22 19:00:00,12162,"2018-05-22",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.64505309821094
"24333",2018-05-22 23:00:00,12166,"2018-05-22",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.01214420220382
"24373",2018-05-23 19:00:00,12186,"2018-05-23",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.52842838725395
"24375",2018-05-23 20:00:00,12187,"2018-05-23",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.75323151377417
"24379",2018-05-23 22:00:00,12189,"2018-05-23",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.61832728305999
"24381",2018-05-23 23:00:00,12190,"2018-05-23",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28837851951495
"24397",2018-05-24 07:00:00,12198,"2018-05-24",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20177530246291
"24399",2018-05-24 08:00:00,12199,"2018-05-24",7.75,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36349365938331
"24401",2018-05-24 09:00:00,12200,"2018-05-24",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.38099091740423
"24403",2018-05-24 10:00:00,12201,"2018-05-24",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22886882243204
"24421",2018-05-24 19:00:00,12210,"2018-05-24",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3475286802495
"24423",2018-05-24 20:00:00,12211,"2018-05-24",8.1,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.66839903993434
"24425",2018-05-24 21:00:00,12212,"2018-05-24",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.85294425165845
"24427",2018-05-24 22:00:00,12213,"2018-05-24",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.82820927024186
"24429",2018-05-24 23:00:00,12214,"2018-05-24",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58161185315986
"24447",2018-05-25 08:00:00,12223,"2018-05-25",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13648321491578
"24449",2018-05-25 09:00:00,12224,"2018-05-25",7.7,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3380291274134
"24451",2018-05-25 10:00:00,12225,"2018-05-25",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.39079130137034
"24453",2018-05-25 11:00:00,12226,"2018-05-25",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2644617414561
"24469",2018-05-25 19:00:00,12234,"2018-05-25",7.8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16058777028252
"24471",2018-05-25 20:00:00,12235,"2018-05-25",8.05,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.51404764695912
"24473",2018-05-25 21:00:00,12236,"2018-05-25",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.79697818711503
"24475",2018-05-25 22:00:00,12237,"2018-05-25",7.95,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.91716829477676
"24477",2018-05-25 23:00:00,12238,"2018-05-25",8,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.80870205372981
"24479",2018-05-26 00:00:00,12239,"2018-05-26",7.95,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4764599962907
"24481",2018-05-26 01:00:00,12240,"2018-05-26",7.9,"North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00842264973764
