"","datetime","X","date","water_temp","F_temp","month_yr","Station","TideHeight"
"19727",2018-02-15 23:00:00,9843,"2018-02-15",12.15,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41013161465405
"19729",2018-02-16 00:00:00,9844,"2018-02-16",12.25,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58376882429707
"19731",2018-02-16 01:00:00,9845,"2018-02-16",12.25,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58265015986377
"19733",2018-02-16 02:00:00,9846,"2018-02-16",12.32,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41430830656466
"19735",2018-02-16 03:00:00,9847,"2018-02-16",12.4,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14964138620215
"19745",2018-02-16 08:00:00,9852,"2018-02-16",12.235,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.07403738570526
"19747",2018-02-16 09:00:00,9853,"2018-02-16",12.2,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.35328114803205
"19749",2018-02-16 10:00:00,9854,"2018-02-16",12.14,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.62579635462024
"19751",2018-02-16 11:00:00,9855,"2018-02-16",12.12,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.81699800874501
"19753",2018-02-16 12:00:00,9856,"2018-02-16",12.085,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.8484536195623
"19755",2018-02-16 13:00:00,9857,"2018-02-16",12.04,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.67073629576345
"19757",2018-02-16 14:00:00,9858,"2018-02-16",12.01,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.29956414639867
"19775",2018-02-16 23:00:00,9867,"2018-02-16",12.035,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.31607977006064
"19777",2018-02-17 00:00:00,9868,"2018-02-17",12.12,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55697332533047
"19779",2018-02-17 01:00:00,9869,"2018-02-17",12.14,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.63922344947272
"19781",2018-02-17 02:00:00,9870,"2018-02-17",12.17,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53755608750548
"19795",2018-02-17 09:00:00,9877,"2018-02-17",12.195,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.12854231157492
"19797",2018-02-17 10:00:00,9878,"2018-02-17",12.15,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.40517586332059
"19799",2018-02-17 11:00:00,9879,"2018-02-17",12.125,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.64884970072136
"19801",2018-02-17 12:00:00,9880,"2018-02-17",12.095,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.7871327829386
"19803",2018-02-17 13:00:00,9881,"2018-02-17",12.06,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.75118060748658
"19805",2018-02-17 14:00:00,9882,"2018-02-17",12.03,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.51176191522303
"19807",2018-02-17 15:00:00,9883,"2018-02-17",12.09,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.10981563618147
"19823",2018-02-17 23:00:00,9891,"2018-02-17",12.095,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2024691910463
"19825",2018-02-18 00:00:00,9892,"2018-02-18",12.06,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.49452049040707
"19827",2018-02-18 01:00:00,9893,"2018-02-18",12.08,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.65913007399315
"19829",2018-02-18 02:00:00,9894,"2018-02-18",12.09,3,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.644872852267
"19831",2018-02-18 03:00:00,9895,"2018-02-18",12.13,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.45307144221933
"19833",2018-02-18 04:00:00,9896,"2018-02-18",12.42,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15142400378946
"19845",2018-02-18 10:00:00,9902,"2018-02-18",12.17,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15442360956419
"19847",2018-02-18 11:00:00,9903,"2018-02-18",12.075,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.41296233412039
"19849",2018-02-18 12:00:00,9904,"2018-02-18",12.035,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.61815103000118
"19851",2018-02-18 13:00:00,9905,"2018-02-18",12.025,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.70395486549367
"19853",2018-02-18 14:00:00,9906,"2018-02-18",11.97,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.61521503618104
"19855",2018-02-18 15:00:00,9907,"2018-02-18",12.005,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34303740197478
"19871",2018-02-18 23:00:00,9915,"2018-02-18",12.11,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0767015700636
"19873",2018-02-19 00:00:00,9916,"2018-02-19",12.1,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.39736767796236
"19875",2018-02-19 01:00:00,9917,"2018-02-19",12.045,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.63081296502646
"19879",2018-02-19 03:00:00,9919,"2018-02-19",11.92,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.60992018982559
"19881",2018-02-19 04:00:00,9920,"2018-02-19",12.13,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34749931345277
"19883",2018-02-19 05:00:00,9921,"2018-02-19",12.19,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.0130273817629
"19895",2018-02-19 11:00:00,9927,"2018-02-19",11.745,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13585996313302
"19897",2018-02-19 12:00:00,9928,"2018-02-19",11.65,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.36778105210361
"19899",2018-02-19 13:00:00,9929,"2018-02-19",11.58,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53545607910829
"19901",2018-02-19 14:00:00,9930,"2018-02-19",11.46,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.58226081276962
"19903",2018-02-19 15:00:00,9931,"2018-02-19",11.47,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4675201717742
"19905",2018-02-19 16:00:00,9932,"2018-02-19",11.67,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.19809591961972
"19921",2018-02-20 00:00:00,9940,"2018-02-20",11.8,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27318452768353
"19923",2018-02-20 01:00:00,9941,"2018-02-20",11.76,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55093682966373
"19925",2018-02-20 02:00:00,9942,"2018-02-20",11.67,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.72055476216372
"19927",2018-02-20 03:00:00,9943,"2018-02-20",11.63,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.72683289396482
"19929",2018-02-20 04:00:00,9944,"2018-02-20",11.59,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.55273817814046
"19931",2018-02-20 05:00:00,9945,"2018-02-20",12.075,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2424991695835
"19945",2018-02-20 12:00:00,9952,"2018-02-20",11.49,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06650093840741
"19947",2018-02-20 13:00:00,9953,"2018-02-20",11.435,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27274022698434
"19949",2018-02-20 14:00:00,9954,"2018-02-20",11.395,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.4151259043973
"19951",2018-02-20 15:00:00,9955,"2018-02-20",11.32,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.44709983993388
"19953",2018-02-20 16:00:00,9956,"2018-02-20",11.225,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.33930376745582
"19955",2018-02-20 17:00:00,9957,"2018-02-20",11.47,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.1060312848836
"19969",2018-02-21 00:00:00,9964,"2018-02-21",11.495,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.13448230126173
"19971",2018-02-21 01:00:00,9965,"2018-02-21",11.42,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.42635698729019
"19973",2018-02-21 02:00:00,9966,"2018-02-21",11.38,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.65834364126476
"19975",2018-02-21 03:00:00,9967,"2018-02-21",11.375,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.77116151316216
"19977",2018-02-21 04:00:00,9968,"2018-02-21",11.42,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.7185760727219
"19981",2018-02-21 06:00:00,9970,"2018-02-21",11.64,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15773850798694
"19997",2018-02-21 14:00:00,9978,"2018-02-21",11.27,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.14279245280196
"19999",2018-02-21 15:00:00,9979,"2018-02-21",11.225,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.28098042236321
"20001",2018-02-21 16:00:00,9980,"2018-02-21",11.2,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.32747575311614
"20003",2018-02-21 17:00:00,9981,"2018-02-21",11.225,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.25759431829499
"20005",2018-02-21 18:00:00,9982,"2018-02-21",11.23,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08321495801388
"20019",2018-02-22 01:00:00,9989,"2018-02-22",11.42,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.27066846188184
"20021",2018-02-22 02:00:00,9990,"2018-02-22",11.365,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.5312920101913
"20023",2018-02-22 03:00:00,9991,"2018-02-22",11.47,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.72617232420425
"20025",2018-02-22 04:00:00,9992,"2018-02-22",11.4,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.79932961934201
"20027",2018-02-22 05:00:00,9993,"2018-02-22",11.41,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.71043916241639
"20029",2018-02-22 06:00:00,9994,"2018-02-22",11.4,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.46063703423465
"20031",2018-02-22 07:00:00,9995,"2018-02-22",11.49,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.10558246168956
"20047",2018-02-22 15:00:00,10003,"2018-02-22",11.17,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.00183677425178
"20049",2018-02-22 16:00:00,10004,"2018-02-22",11.15,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.16096281360908
"20051",2018-02-22 17:00:00,10005,"2018-02-22",11.11,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.2492826317085
"20053",2018-02-22 18:00:00,10006,"2018-02-22",11.13,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.23828863126705
"20067",2018-02-23 01:00:00,10013,"2018-02-23",11.435,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.10290548624355
"20069",2018-02-23 02:00:00,10014,"2018-02-23",11.395,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.3542757645775
"20071",2018-02-23 03:00:00,10015,"2018-02-23",11.34,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.59422457525381
"20073",2018-02-23 04:00:00,10016,"2018-02-23",11.285,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.76951347198988
"20075",2018-02-23 05:00:00,10017,"2018-02-23",11.15,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.82520969703622
"20077",2018-02-23 06:00:00,10018,"2018-02-23",11.155,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.72156598685337
"20079",2018-02-23 07:00:00,10019,"2018-02-23",11.09,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.45819964710557
"20081",2018-02-23 08:00:00,10020,"2018-02-23",11.11,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08734036203813
"20099",2018-02-23 17:00:00,10029,"2018-02-23",10.91,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08110442236914
"20101",2018-02-23 18:00:00,10030,"2018-02-23",10.91,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.22940850963637
"20107",2018-02-23 21:00:00,10033,"2018-02-23",11.82,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.08836111891653
"20117",2018-02-24 02:00:00,10038,"2018-02-24",11.12,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15032588037037
"20119",2018-02-24 03:00:00,10039,"2018-02-24",11.075,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.39246674533003
"20121",2018-02-24 04:00:00,10040,"2018-02-24",10.975,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.62931385724072
"20123",2018-02-24 05:00:00,10041,"2018-02-24",10.935,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.80607988959964
"20125",2018-02-24 06:00:00,10042,"2018-02-24",10.925,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.86499631234593
"20127",2018-02-24 07:00:00,10043,"2018-02-24",11.02,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.7610721137532
"20129",2018-02-24 08:00:00,10044,"2018-02-24",10.96,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.48750228191983
"20131",2018-02-24 09:00:00,10045,"2018-02-24",10.995,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.09254086115879
"20149",2018-02-24 18:00:00,10054,"2018-02-24",10.94,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.06012373818422
"20153",2018-02-24 20:00:00,10056,"2018-02-24",11.325,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.37722199654148
"20155",2018-02-24 21:00:00,10057,"2018-02-24",11.39,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.34596513514304
"20157",2018-02-24 22:00:00,10058,"2018-02-24",11.46,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.20275703053765
"20159",2018-02-24 23:00:00,10059,"2018-02-24",11.485,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.02013705588675
"20167",2018-02-25 03:00:00,10063,"2018-02-25",11.02,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.15003338882642
"20169",2018-02-25 04:00:00,10064,"2018-02-25",11.01,3,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.40014290324729
"20171",2018-02-25 05:00:00,10065,"2018-02-25",10.96,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.65288654575384
"20173",2018-02-25 06:00:00,10066,"2018-02-25",10.945,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.8493084465208
"20175",2018-02-25 07:00:00,10067,"2018-02-25",10.915,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.92451004265854
"20177",2018-02-25 08:00:00,10068,"2018-02-25",10.925,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.82404148565297
"20179",2018-02-25 09:00:00,10069,"2018-02-25",10.91,1,"2018-02","North Point, Pier 41, San Francisco, San Francisco Bay, California",1.53377124196119
